-1,264	-0,294	-3,028	-0,452	-2,385	-0,786
-1,023	-0,892	-1,653	1,981	-0,821	-0,283
0,209	-0,520	-2,242	-0,810	-1,514	-0,362
-1,492	1,231	-1,336	-0,196	-0,465	1,150
-2,570	-1,478	-1,129	-0,498	-0,893	0,054
-1,771	1,696	-1,362	0,446	-2,870	-0,143
-1,223	-0,016	-0,518	-0,989	-0,199	-0,240
-2,469	-1,042	-1,204	-0,233	-1,804	1,172
-1,635	1,147	-0,379	-0,717	-2,164	0,185
-1,472	-1,237	-0,937	0,494	-1,674	-1,542
-1,551	-0,283	-1,055	-1,371	-0,966	1,341
-1,419	-1,140	-1,635	0,098	-0,593	1,370
-2,338	-0,190	-1,007	1,147	-0,604	-0,537
-2,547	0,232	-2,339	-0,340	-1,135	-1,171
-2,883	-0,562	-1,412	0,175	-1,851	-1,462
-1,087	0,157	-0,151	-0,555	-2,228	-0,901
-2,188	-0,795	-0,915	-0,172	-3,433	-0,166
-2,796	0,591	-0,840	-0,096	-1,886	1,000
-3,916	0,392	-0,718	-0,412	-1,934	-0,508
-0,662	0,019	-0,701	0,712	-2,615	-0,408
-2,410	1,957	-1,865	-0,766	-1,772	-0,060
-1,327	-0,961	-1,949	-0,955	-2,330	0,711
-1,098	-1,092	-0,861	0,262	-0,028	-0,354
-1,446	-1,204	-1,417	0,933	-2,047	1,045
-0,234	-0,338	-1,076	1,026	-1,338	0,832
-0,386	-0,055	-2,073	-0,272	-1,693	2,031
-0,755	-2,020	-2,414	-0,043	-1,247	0,275
-2,719	-0,153	-2,788	-0,661	-2,016	0,017
-1,368	-0,214	0,027	2,056	-1,595	0,160
-0,819	-1,388	-0,245	0,213	-1,875	-0,003
-2,272	-1,528	-1,508	1,245	-1,390	-0,026
-1,517	-0,225	-0,285	0,150	-2,576	1,087
-1,598	-0,685	-0,012	0,157	-0,649	0,785
-0,547	0,044	-1,854	-0,865	-0,097	0,372
-0,115	1,448	-1,792	0,127	-1,448	0,604
-0,956	-0,833	-1,313	-0,596	-2,692	-0,753
-1,835	-0,628	0,172	-0,831	-1,567	-0,588
