-5,902	-0,657	-1,291	3,975	0,105	-1,859
-6,627	0,803	-5,908	-1,179	-1,734	-4,055
-7,791	-1,946	-2,693	0,608	-4,215	-5,065
-1,570	0,543	1,675	-1,924	-5,523	-3,120
-5,383	-2,755	-0,973	-0,594	-9,696	-0,575
-7,488	2,049	-0,714	-0,333	-4,335	3,465
-11,370	1,359	-0,292	-1,428	-4,502	-1,758
-0,098	0,065	-0,233	2,466	-6,863	-1,414
-6,152	6,778	-4,264	-2,653	-3,942	-0,208
-2,402	-3,329	-4,556	-3,308	-5,874	2,462
-1,607	-3,783	-0,786	0,906	2,100	-1,226
-2,814	-4,172	-2,712	3,233	-4,894	3,621
1,386	-1,169	-1,532	3,554	-2,438	2,884
0,860	-0,190	-4,985	-0,943	-3,668	7,037
-0,420	-6,998	-6,167	-0,148	-2,123	0,952
-7,221	-0,531	-7,462	-2,290	-4,789	0,058
-2,543	-0,740	2,290	7,121	-3,328	0,556
-0,641	-4,808	1,349	0,739	-4,299	-0,012
-5,674	-5,292	-3,027	4,313	-2,618	-0,090
-3,059	-0,780	1,211	0,519	-6,727	3,765
-3,341	-2,371	2,154	0,545	-0,053	2,718
0,303	0,151	-4,225	-2,996	1,860	1,290
1,797	5,015	-4,010	0,440	-2,821	2,092
-1,114	-2,885	-2,351	-2,063	-7,130	-2,609
-4,162	-2,175	2,793	-2,880	-3,232	-2,038
